# Source: Swiss Ephemeris 2.10.03 (libswisseph-sys 0.1.2), swe_nod_aps, iflag=772 (SEFLG_MOSEPH|SEFLG_SPEED|SEFLG_NOGDEFL); method=4 rows only use iflag=770 (SEFLG_SWIEPH|SEFLG_SPEED|SEFLG_NOGDEFL, DE431-derived sepl_18.se1/semo_18.se1, SHA-256 pinned in the generator) because Moshier cannot produce barycentric positions.
Uranus,7,1,0,2451545.000000000,72.650001600,0.000012380,18.441323717,-0.048136902,-0.000005746,0.008118418,255.252947235,0.000011460,19.925159300,0.045600583,0.000005255,-0.007400946,175.982561294,0.774997427,18.059543887,-0.013141069,0.775710611,-0.016897396,350.366150622,-0.751953364,20.423323143,0.016299749,-0.751358739,0.016396243
Uranus,7,1,0,2459000.500000000,73.898059983,0.000009738,20.331645337,0.047653039,0.000006347,0.001334048,254.342822249,0.000010985,18.025257218,-0.053725100,-0.000006114,-0.001458144,170.183931174,0.772182984,18.122711482,-0.010566459,0.771462508,0.016704372,356.080362471,-0.753703202,20.364985783,0.014213294,-0.754314962,-0.016288263
Uranus,7,1,0,2466154.500000000,72.878530949,0.000003686,18.443983152,-0.048253719,0.000012443,0.008001582,255.442680306,0.000003401,19.922419052,0.045745112,-0.000009975,-0.007292783,176.587140778,0.773884866,18.073175729,-0.012352391,0.774610189,-0.016947632,350.947350576,-0.751928754,20.410081873,0.015708165,-0.751324643,0.016466806
Uranus,7,1,0,2477476.500000000,73.079618589,0.000009125,18.443039511,-0.048601791,0.000000606,0.007811456,255.578907321,0.000008441,19.923051289,0.046007237,0.000000632,-0.007115958,177.065994110,0.772750081,18.090060791,-0.011413847,0.773470173,-0.017030950,351.397914330,-0.752110192,20.393671797,0.014938470,-0.751505244,0.016575608
Uranus,7,1,0,2488021.500000000,75.716407733,-0.000003190,18.422252611,-0.049667062,-0.000015262,-0.006831175,253.429417272,-0.000002943,19.942368834,0.046736923,0.000013993,0.006193231,177.019859298,0.740015945,18.880394499,0.030366302,0.740580710,-0.014427610,352.053384913,-0.782445315,19.592698207,-0.025385978,-0.781834926,0.015230560
Neptune,8,1,0,2415100.500000000,129.202011505,0.000001531,29.452136865,-0.021273910,-0.000006381,0.013334821,312.111601220,0.000001455,30.783338323,0.021659183,0.000008486,-0.012758647,45.363732321,-1.728801541,30.543119911,0.021461680,-1.728122734,0.011670328,228.091330525,1.810199791,29.694615861,-0.020770237,1.810977341,-0.012197227
Neptune,8,1,0,2433282.500000000,132.235657463,-0.000000957,29.242477877,-0.028886726,-0.000005929,-0.009355333,310.284523923,-0.000000910,30.982125014,0.027950512,0.000007735,0.008852146,45.885302077,-1.799828964,29.253336103,-0.021549969,-1.798950599,0.014718906,228.854060607,1.729600104,30.987724006,0.021754859,1.730376870,-0.014142742
Neptune,8,1,0,2441683.500000000,132.489835877,-0.000005498,29.240524424,-0.028956132,-0.000005375,-0.009322574,310.548203101,-0.000005198,30.983993635,0.028003333,0.000007252,0.008820809,46.216874336,-1.797327362,29.254619994,-0.021526764,-1.796443984,0.014737606,229.189593943,1.727336591,30.986493994,0.021734438,1.728117388,-0.014161377
Neptune,8,1,0,2451545.000000000,132.789089154,0.000007820,29.243327778,-0.028857710,-0.000004353,-0.009414500,310.827512036,0.000007384,30.981367828,0.027878428,0.000004161,0.008909484,46.602205049,-1.794842514,29.248382941,-0.021756559,-1.793977571,0.014658654,229.557365163,1.724279783,30.992492950,0.021878377,1.725038791,-0.014079855
Neptune,8,1,0,2459000.500000000,130.323294270,0.000006475,30.567115140,0.015434211,0.000005039,0.014835079,313.735009822,0.000006669,29.675464093,-0.014143519,-0.000004583,-0.015297053,49.102799311,-1.703021390,30.784216392,0.030287516,-1.703362335,-0.006721843,227.691185553,1.813189476,29.441215967,-0.031378097,1.812772882,0.007172073
Neptune,8,1,0,2466154.500000000,133.247946800,0.000002272,29.248777141,-0.028598509,0.000009321,-0.009573705,311.250243121,0.000002137,30.976244916,0.027718003,-0.000007911,0.009063035,47.188114928,-1.791273873,29.237549925,-0.022071477,-1.790400092,0.014517308,230.111610710,1.719637612,31.002900085,0.022186462,1.720378978,-0.013934772
Neptune,8,1,0,2477476.500000000,133.619982818,0.000005728,29.256573197,-0.028320106,0.000000402,-0.009806508,311.573497790,0.000005408,30.968899397,0.027490044,0.000000416,0.009287901,47.655909856,-1.788804558,29.224040131,-0.022543510,-1.787954461,0.014353942,230.539191118,1.715771949,31.015875767,0.022569111,1.716506867,-0.013766097
Neptune,8,1,0,2488021.500000000,134.757038729,-0.000001941,29.937036897,-0.004414200,-0.000011127,-0.017227667,311.036013849,-0.000001917,30.310656468,0.006609795,0.000011058,0.017039384,49.476042277,-1.808693562,28.851162777,-0.034486572,-1.808624810,0.001875690,229.620776014,1.693620519,31.369696749,0.031874530,1.693695971,-0.001763429
Moon,1,1,1,2415100.500000000,254.924769366,0.000000000,0.002557834,-0.052948899,0.000009489,0.000000402,74.924769366,-0.000000000,0.002565800,-0.052948899,-0.000009489,-0.000000404,343.295444578,5.143327243,0.002428485,0.112073253,5.143727967,0.000000000,163.295444578,-5.143327243,0.000282140,0.112073253,-5.143727967,0.000000000
Moon,1,1,1,2433282.500000000,12.112312902,0.000000000,0.002703976,-0.052924606,-0.000001908,-0.000000130,192.112312902,0.000000000,0.002433847,-0.052924606,0.000001908,0.000000105,208.779285991,-1.479393850,0.002428485,0.110880808,-1.493504268,0.000000000,28.779285991,1.479393850,0.000282140,0.110880808,1.493504268,0.000000000
Moon,1,1,1,2451545.000000000,125.040685175,0.000000000,0.002460922,-0.052951799,-0.000004672,-0.000000247,305.040685175,-0.000000000,0.002671325,-0.052951799,0.000004672,0.000000291,83.464250479,-3.419723161,0.002428485,0.111325779,-3.408688159,-0.000000000,263.464250479,3.419723161,0.000282140,0.111325779,3.408688159,-0.000000000
Mercury,2,1,1,2415100.500000000,11.505614313,0.000041366,1.235049597,0.784360075,0.000027774,0.003455116,335.398944394,0.000067548,0.757793496,1.186637258,0.000053381,-0.007172093,16.300294722,0.925001115,1.117357580,0.802511732,0.920190461,0.004607642,351.802069113,-0.552979863,0.967332448,1.044078204,-0.553690985,-0.002299446
Mercury,2,1,1,2433282.500000000,297.446141571,-0.000029155,0.829108926,1.153241500,0.000036236,0.005229212,264.160042055,-0.000018506,1.309628792,0.735879665,0.000026713,-0.004785914,289.904323694,1.459026241,0.712606186,1.338328355,1.448820130,0.004348057,276.790086299,-0.475974471,1.130779332,0.894460042,-0.475986174,-0.001434861
Mercury,2,1,1,2451545.000000000,297.783422371,0.000274956,0.827996457,1.155333311,-0.000004234,0.005230542,264.592141445,0.000173708,1.310627660,0.735969826,0.000001563,-0.004761456,290.118025362,1.470358163,0.711497928,1.341727561,1.459673755,0.004333929,277.208088739,-0.478413081,1.131259833,0.894488360,-0.478663188,-0.001418489
Sun,0,2,0,2415100.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,230.607350715,-0.000098375,1.268991305,0.350022513,-0.000035675,0.017120422,140.599441158,0.000015555,1.545663985,0.350266825,-0.000016776,-0.014275347
Sun,0,2,0,2433282.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,11.026405157,-0.003327122,0.035676127,0.475883854,-0.002515733,-0.017463102,101.073015420,0.000085713,1.999662307,0.501664652,-0.000016148,0.000302175
Sun,0,2,0,2441683.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,11.505766502,0.003769963,0.034534872,0.528846339,0.000888463,-0.017510502,101.469860221,0.000091527,1.999732469,0.500870456,-0.000016910,0.000302775
Sun,0,2,0,2451545.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,11.687394455,-0.003947049,0.043561184,0.517898770,-0.001590739,-0.017486104,101.670137530,-0.000142607,1.999527647,0.501373630,0.000000999,0.000385980
Sun,0,2,0,2459000.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,266.363043827,-0.000073006,1.913940011,0.487387778,0.000002402,0.004903757,176.354215965,-0.000445665,0.580186043,0.486734347,-0.000045903,-0.016189408
Sun,0,2,0,2466154.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,11.878224789,-0.002040313,0.058969200,0.493946238,-0.000814048,-0.017472177,101.914974145,-0.000009737,1.999083126,0.501119398,-0.000007026,0.000514859
Sun,0,2,0,2477476.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,11.994873688,-0.001957604,0.079186373,0.513015845,-0.000557541,-0.017299208,101.978203285,-0.000092343,1.998429239,0.506640181,-0.000005950,0.000600068
Sun,0,2,0,2488021.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,348.643014614,0.000150373,0.875492365,0.612038722,-0.000031585,-0.012131715,78.649886488,-0.000007970,1.798127789,0.612110819,0.000014505,0.005715196
Moon,1,2,0,2415100.500000000,253.688930115,0.000000000,0.002591180,-0.027306238,-0.000000002,-0.000000471,73.688930115,0.000000000,0.002492821,-0.027306276,0.000000002,-0.000030353,3.599900079,4.753555124,0.002404008,5.177283932,-0.142220783,-0.000022766,183.599900079,-4.753555124,0.002694658,5.177282749,0.142220757,-0.000007373
Moon,1,2,0,2433282.500000000,12.557322345,0.000000000,0.002703927,-0.138086114,0.000000004,0.000001948,192.557322345,-0.000000000,0.002434892,-0.138086148,-0.000000004,0.000020479,201.668934777,-0.796350764,0.002433334,-2.259415972,0.185491506,0.000021307,21.668934777,0.796350764,0.002705852,-2.259415590,-0.185491476,0.000000894
Moon,1,2,0,2441683.500000000,286.802808001,0.000000000,0.002662306,-0.021948217,0.000000001,0.000005784,106.802808001,-0.000000000,0.002466198,-0.021948223,-0.000000001,0.000014782,59.589594460,3.885056372,0.002423747,1.029001607,-0.064331805,0.000019107,239.589594460,-3.885056372,0.002713614,1.029001280,0.064331785,-0.000000045
Moon,1,2,0,2451545.000000000,123.953312512,-0.000000000,0.002445371,-0.054472286,0.000000000,0.000011589,303.953312512,0.000000000,0.002647441,-0.054471783,0.000000000,0.000008935,72.978125902,-4.075602494,0.002391328,1.646657663,0.097108797,0.000017428,252.978125902,4.075602494,0.002713841,1.646656872,-0.097108628,0.000001217
Moon,1,2,0,2459000.500000000,89.238590091,0.000000000,0.002613909,-0.011187264,0.000000000,0.000004349,269.238590091,-0.000000000,0.002469115,-0.011187264,-0.000000000,-0.000000711,220.922398897,3.927376426,0.002434906,0.244061626,-0.015638248,-0.000001321,40.922398897,-3.927376426,0.002653373,0.244061921,0.015638266,0.000005228
Moon,1,2,0,2466154.500000000,72.822192397,0.000000000,0.002701149,-0.079722152,-0.000000001,-0.000006608,252.822192397,-0.000000000,0.002470927,-0.079722156,0.000000001,-0.000005126,276.715304168,-2.120245436,0.002461018,3.605945171,-0.304470271,-0.000008347,96.715304168,2.120245436,0.002713091,3.605944959,0.304470253,-0.000002703
Moon,1,2,0,2477476.500000000,192.234537069,-0.000000000,0.002612164,-0.266139136,0.000000006,0.000000832,12.234537069,-0.000000000,0.002549798,-0.266139091,-0.000000006,0.000020906,88.382618961,-4.845280478,0.002456209,3.267035491,-0.065604713,0.000019565,268.382618961,4.845280478,0.002718272,3.267036672,0.065604737,0.000000698
Moon,1,2,0,2488021.500000000,354.954487171,-0.000000000,0.002733866,-0.165505710,-0.000000009,0.000003355,174.954487171,0.000000000,0.002419524,-0.165505682,0.000000009,-0.000005601,199.224932243,-2.094935390,0.002406012,-1.506205708,0.109952186,-0.000004332,19.224932243,2.094935390,0.002751326,-1.506205816,-0.109952191,0.000001821
Mercury,2,2,0,2415100.500000000,11.505486397,0.000041366,1.235039776,0.784956060,0.000029607,0.003445919,335.398457639,0.000067547,0.757796651,1.186735916,0.000049078,-0.007148006,16.299706294,0.924918728,1.117359476,0.849022138,-0.004182286,0.004869074,333.717696590,-1.594361776,0.983719924,0.902487127,-0.011975814,-0.007651076
Mercury,2,2,0,2433282.500000000,297.446365356,-0.000029155,0.829108213,1.153236816,0.000038793,0.005229154,264.160350351,-0.000018506,1.309618145,0.735877994,0.000024385,-0.004785221,289.902285630,1.459317415,0.712588784,1.385940102,-0.006097124,0.002992873,272.498831707,-1.109102151,1.422903812,0.698135071,-0.001757289,-0.002295766
Mercury,2,2,0,2441683.500000000,297.898370726,-0.000188510,0.829912585,1.153090425,0.000042779,0.005243603,264.551119330,-0.000119575,1.308888781,0.736706693,0.000025918,-0.004792849,290.357468911,1.462462880,0.712839801,1.385806925,-0.006037808,0.002998355,272.907458500,-1.112248111,1.422793088,0.699195640,-0.001788954,-0.002291857
Mercury,2,2,0,2451545.000000000,297.783336836,0.000274955,0.827998764,1.155285498,-0.000002616,0.005230993,264.592063369,0.000173709,1.310625897,0.735965021,0.000000093,-0.004761834,290.118225207,1.470331572,0.711501627,1.389061346,-0.006112011,0.002956466,272.990193407,-1.114600238,1.423890534,0.698297233,-0.001764220,-0.002251030
Mercury,2,2,0,2459000.500000000,64.984917924,0.000151069,1.311483767,0.738862654,0.000005898,-0.001332931,85.573239751,0.000321683,0.615935181,1.516039233,0.000009718,0.004695142,71.769039535,0.794958508,1.318922030,0.736399839,-0.000412666,0.000673635,63.671271334,-2.861435827,0.556177951,1.740624565,-0.008785783,-0.001719406
Mercury,2,2,0,2466154.500000000,297.483302100,0.000085473,0.824445236,1.158207713,0.000015522,0.005199524,264.574901642,0.000053586,1.313675211,0.734975033,0.000010284,-0.004710974,289.601312311,1.482145980,0.709104511,1.391390737,-0.005964616,0.002870574,273.041757469,-1.118645662,1.425677787,0.698729708,-0.001823304,-0.002170152
Mercury,2,2,0,2477476.500000000,296.818916484,0.000206623,0.819909892,1.168528641,0.000012329,0.005154101,264.297307456,0.000128519,1.317859563,0.733472527,0.000008948,-0.004642002,288.684653397,1.493156521,0.706417438,1.402122230,-0.005752112,0.002734797,272.828504140,-1.120803451,1.427913824,0.697299331,-0.001639171,-0.002086862
Mercury,2,2,0,2488021.500000000,233.038092868,-0.000088436,0.675717651,1.474719945,0.000003090,0.000038492,231.163356306,-0.000041439,1.441032370,0.691025317,0.000001413,-0.000347773,220.942135865,1.450180936,0.729601216,1.315235798,0.009625334,-0.003360250,240.448156651,-1.130058968,1.421200528,0.716122543,-0.000711547,0.002370933
Venus,3,2,0,2415100.500000000,31.332837370,0.000037165,1.373900645,0.614439416,0.000026474,0.008984287,319.948531065,0.000047822,1.068954144,0.708543776,0.000034836,-0.011094719,46.569481044,2.527719686,0.781432996,0.870543826,-0.040192201,0.012474589,339.658561953,-1.282619231,1.560455977,0.596192587,-0.004941092,-0.005959330
Venus,3,2,0,2433282.500000000,321.890991291,-0.000055436,0.435105691,1.715782903,0.000075028,0.011666097,269.929118969,-0.000014511,1.673562242,0.588965991,0.000019116,-0.003020063,234.907645513,3.813950516,0.522426309,1.430552588,0.100142659,-0.015170417,293.116021053,-1.223206961,1.650352895,0.495473803,0.007061508,0.004894504
Venus,3,2,0,2441683.500000000,322.466308626,-0.000357344,0.437653031,1.704895595,0.000088445,0.011702177,270.267660355,-0.000093589,1.672919699,0.589882536,0.000020442,-0.003090017,235.387248744,3.829732734,0.520825809,1.313244094,0.085094958,-0.010619584,293.489762421,-1.224245764,1.650898583,0.652108025,0.000367575,0.003402509
Venus,3,2,0,2451545.000000000,322.197644186,0.000524257,0.434246189,1.720999156,-0.000015797,0.011661605,270.327084151,0.000136025,1.673827618,0.589694351,-0.000000163,-0.003053552,235.133177801,3.792586287,0.527843438,1.335729701,0.088710002,-0.012248143,293.663315493,-1.229805493,1.648658579,0.597160560,0.002772266,0.003971261
Venus,3,2,0,2459000.500000000,72.853918768,0.000114428,1.731418873,0.560382732,0.000004299,0.000994287,53.563629289,0.000648624,0.305458510,3.059395324,0.000034374,-0.004657935,95.074486755,1.337579576,1.493754079,0.587815227,-0.006506305,0.007306913,26.292657151,-2.181146203,0.928354306,0.763989200,-0.027269669,-0.011580839
Venus,3,2,0,2466154.500000000,321.584578286,0.000164898,0.427699112,1.757611160,0.000026478,0.011553409,270.356870372,0.000041984,1.675498289,0.589305864,0.000007993,-0.002986484,234.720967516,3.739917581,0.535830303,1.310941215,0.086606328,-0.012331778,293.726929941,-1.233242600,1.646020690,0.595697685,0.002917713,0.004054892
Venus,3,2,0,2477476.500000000,320.419816607,0.000404864,0.418520906,1.814957295,0.000015617,0.011417244,270.168292662,0.000100924,1.677980769,0.589297130,0.000006854,-0.002892813,234.025370353,3.679587351,0.543244407,1.290788584,0.084433877,-0.012400267,293.442056036,-1.231777248,1.643688955,0.595589530,0.002995342,0.004131535
Venus,3,2,0,2488021.500000000,189.401454584,-0.000129470,0.461615727,1.563086694,0.000001181,-0.011971476,242.741461466,-0.000035665,1.674006825,0.585316536,0.000001283,0.003062162,192.978493180,1.778210316,1.128150787,0.704877328,0.018042340,-0.010057243,264.968075049,-1.543350396,1.317548955,0.673343899,0.008177946,0.008424093
Mars,4,2,0,2415100.500000000,29.755224910,0.000022446,2.266342081,0.378888737,0.000016111,0.008641339,268.817088817,0.000044460,1.149361530,-0.021884471,0.000032594,-0.017155238,345.401751425,-1.063808077,2.315724697,0.414189161,-0.001965880,-0.004326866,124.254146953,3.318807940,0.895400083,-0.613131990,-0.053006915,0.014419345
Mars,4,2,0,2433282.500000000,7.337624981,-0.000021184,1.143126250,0.041555674,0.000028338,0.017468280,248.512781987,-0.000010589,2.301186632,0.371155705,0.000013886,-0.009142540,312.606827184,-1.167697406,2.104069736,0.401600907,0.005237577,0.009411061,191.351809867,2.165551288,1.367935778,0.016895172,0.027686505,-0.017466939
Mars,4,2,0,2441683.500000000,7.505010969,-0.000136481,1.146722732,0.043329025,0.000032167,0.017442693,248.783744305,-0.000068125,2.299542412,0.371042214,0.000014715,-0.009186047,313.040200911,-1.166128306,2.103642452,0.406504239,0.005243575,0.009315925,191.791736110,2.162262829,1.368266861,0.025898261,0.027365428,-0.017345735
Mars,4,2,0,2451545.000000000,7.676911826,0.000199427,1.141719408,0.041999328,-0.000003677,0.017477204,248.882744922,0.000098883,2.302703047,0.371068107,0.000000105,-0.009111260,313.313452918,-1.167166055,2.098725280,0.402677822,0.005291998,0.009484951,192.277061512,2.144359951,1.377702847,0.025680393,0.027104098,-0.017394431
Mars,4,2,0,2459000.500000000,57.972480597,0.000080949,2.447369316,0.389147234,0.000003215,-0.003381465,199.376011339,0.000284446,0.696598949,-0.894227945,0.000005453,0.013020127,13.929334120,-1.473176281,1.660975217,0.330252679,-0.012426643,-0.014000717,126.054895294,1.472841232,2.004547741,0.266655720,-0.010395273,0.014171885
Mars,4,2,0,2466154.500000000,7.924297572,0.000062207,1.132190629,0.035318689,0.000010740,0.017470208,248.988911920,0.000030438,2.308073715,0.371324140,0.000005877,-0.009061248,313.627257527,-1.169241298,2.090162672,0.399797668,0.005393058,0.009635100,192.905091808,2.116800408,1.392851193,0.033458615,0.026568904,-0.017463940
Mars,4,2,0,2477476.500000000,8.123689118,0.000151493,1.118238714,0.025251074,0.000007628,0.017497184,248.945807129,0.000073101,2.316003610,0.372227873,0.000005135,-0.008938614,313.799175707,-1.173097297,2.079485697,0.397410651,0.005525583,0.009846793,193.492805952,2.082823603,1.412542470,0.043905511,0.025878814,-0.017490100
Mars,4,2,0,2488021.500000000,47.032966839,-0.000124484,0.480134592,-2.064028877,0.000004793,0.001712905,230.940865601,-0.000023449,2.543912038,0.391597840,0.000000784,-0.000365496,297.283858142,-1.667058233,1.460174666,0.313355682,0.017718508,0.015298059,184.087391029,1.359184237,2.160317197,0.322732384,0.007777408,-0.012567730
Jupiter,5,2,0,2415100.500000000,88.348155468,0.000009805,5.126192746,0.005239220,0.000007120,0.017152798,289.871380246,0.000009224,5.441032065,0.062066845,0.000006770,-0.016231999,10.430811083,-1.091749097,5.929887731,0.171859424,0.000593673,0.003036030,194.870462259,1.591612283,4.483930079,-0.201602114,0.001557410,-0.004423613
Jupiter,5,2,0,2433282.500000000,99.959283578,-0.000005875,4.190613304,-0.239140587,0.000007662,-0.000011348,279.965813781,-0.000004021,6.189970618,0.161847796,0.000005199,-0.000018200,2.316799150,-1.295200728,4.982920975,0.030679989,0.004502572,0.017252440,203.758015174,1.269260859,5.606549598,0.046149266,0.003828038,-0.016952427
Jupiter,5,2,0,2441683.500000000,100.123734930,-0.000037445,4.191581867,-0.239027277,0.000008207,-0.000076626,280.215097631,-0.000025404,6.190278449,0.162079672,0.000005548,-0.000063530,2.527685535,-1.293072399,4.991282097,0.047150140,0.004425322,0.016911765,203.970269332,1.268964413,5.598713484,0.061529735,0.003767466,-0.016773638
